logs	Severity
Sep  3 07:30:58 backmain sshd[3201]: Disconnected from user backmain 192.168.1.15 port 51713	3
Sep  3 07:30:58 backmain sshd[3146]: pam_unix(sshd:session): session closed for user backmain	3
Sep  3 07:30:58 backmain systemd-logind[752]: Session 4 logged out. Waiting for processes to exit.	3
Sep  3 07:30:58 backmain systemd-logind[752]: Removed session 4.	3
Sep  3 07:31:19 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/home/backmain/.local/bin/twistd -y /home/backmain/.local/bin/opencanary.tac --pidfile /home/backmain/.local/bin/opencanaryd.pid --syslog --prefix=opencanaryd	2
Sep  3 07:31:19 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:31:20 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:34:11 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=bin/ssh-honeypot -r ./ssh-honeypot.rsa	2
Sep  3 07:34:11 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:35:44 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain/ssh-honeypot ; USER=root ; COMMAND=/usr/bin/nano log.txt	2
Sep  3 07:35:44 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:37:02 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:46:29 backmain sudo: backmain : TTY=tty1 ; PWD=/home/backmain ; USER=root ; COMMAND=/usr/bin/apt install tree	2
Sep  3 07:46:29 backmain sudo: pam_unix(sudo:session): session opened for user root(uid=0) by backmain(uid=1000)	3
Sep  3 07:46:34 backmain sudo: pam_unix(sudo:session): session closed for user root	3
Sep  3 07:57:54 backmain sshd[3467]: Accepted password for backmain from 192.168.1.15 port 56206 ssh2	3
Sep  3 07:57:54 backmain sshd[3467]: pam_unix(sshd:session): session opened for user backmain(uid=1000) by (uid=0)	3
Sep  3 07:57:54 backmain systemd-logind[752]: New session 5 of user backmain.	3
Sep  3 08:10:00 backmain sshd[3641]: Accepted password for backmain from 192.168.1.5 port 45498 ssh2	3
Sep  3 08:10:00 backmain sshd[3641]: pam_unix(sshd:session): session opened for user backmain(uid=1000) by (uid=0)	3
Sep  3 08:10:00 backmain systemd-logind[752]: New session 6 of user backmain.	3
Sep  3 08:10:24 backmain sshd[3696]: Received disconnect from 192.168.1.5 port 45498:11: disconnected by user	3
Sep  3 08:10:24 backmain sshd[3696]: Disconnected from user backmain 192.168.1.5 port 45498	3
Sep  3 08:10:24 backmain systemd-logind[752]: Session 6 logged out. Waiting for processes to exit.	3
Sep  3 08:10:24 backmain sshd[3641]: pam_unix(sshd:session): session closed for user backmain	3
Sep  3 08:10:24 backmain systemd-logind[752]: Removed session 6.	3
Sep  3 08:17:04 backmain CRON[3713]: pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)	3
Sep  3 08:17:04 backmain CRON[3713]: pam_unix(cron:session): session closed for user root	3
Sep  3 08:23:11 backmain sshd[3718]: Accepted password for backmain from 192.168.1.15 port 51540 ssh2	3
Sep  3 08:23:11 backmain sshd[3718]: pam_unix(sshd:session): session opened for user backmain(uid=1000) by (uid=0)	3
Sep  3 08:23:11 backmain systemd-logind[752]: New session 8 of user backmain.	3
